,0
109,3.5304321085024886
110,3.230748419186747
111,2.4452775272903033
112,3.3188389178110613
113,2.167731258338098
114,2.8581393336518897
115,2.598887055840691
116,2.393427256143144
117,2.224464986061331
118,2.8472733853310355
119,3.0355448029560312
120,3.7397585782185976
121,2.4673618126621784
122,2.6412457826262163
123,2.9059619638770906
124,2.9453273519122294
125,3.3898108446738027
126,3.2434924858453935
127,2.104389986573369
128,3.817308000533003
129,2.9729272387079395
130,3.873948972283329
131,3.619011054786111
132,3.1400485310404576
133,4.177638114114059
134,3.1796809716387777
135,3.7789516744059015
136,3.741891839472545
137,3.1873338059903378
138,2.5175229890284614
139,2.675903604138926
140,2.6629911475734414
141,2.6503794666469482
142,3.332238505797111
143,2.9720006337379092
144,3.3239376691224227
145,3.2029889939361134
146,2.6166659686678315
147,3.730180441461224
148,3.165782964839688
149,3.067525141220179
150,3.2888445735247114
151,3.024354239925012
152,3.176973536622411
153,2.86694017741126
154,3.4760706425654417
155,3.196285657991302
156,3.4219590220389042
157,2.7385755187778438
158,2.6694648390418965
159,3.41491273632337
160,3.4816123995474264
161,2.8300357810393217
162,3.9553079215126483
163,2.64235693396979
164,3.1424770250713254
165,3.427628701596503
166,3.8224659880760967
167,3.118574413653506
168,2.6250069385624535
169,3.6931641695969266
170,3.1195840154300907
171,3.2298201768821997
172,2.2094002772502455
173,2.6850490849974493
174,3.2790437135945303
175,2.7109109093055777
176,2.664646611049618
177,2.9520006057524704
178,2.8709139661720093
179,2.7087022130704876
180,3.0871181173052116
181,2.7462177215829526
182,3.251387820965623
183,3.0139404608404
184,2.923188714014418
185,2.262681271549531
186,3.000188139214662
187,3.543562408778223
188,2.1538653362539586
189,2.958423884778602
190,3.392838591461789
191,4.32785520441842
192,3.1423468492842526
193,2.789546146610716
194,3.5661762336153555
195,2.6115111564634335
196,2.30547954159776
197,3.1580381311324
198,2.8397868336935215
199,3.698843746887108
200,3.3673609140333918
201,3.193775989406966
202,2.937267640339284
203,3.131573921929091
204,3.4033395994147635
205,3.644716734794957
206,3.537462349741121
207,3.5147208014236915
208,3.1866992408283283
209,3.0525065073574837
210,2.7365180900581123
211,3.8239212061539023
212,3.5350013170731023
213,3.1169757698341836
214,2.1460513649384376
215,3.65322144475338
216,3.2631813634790507
217,3.849912538714955
218,3.0337100628387765
219,3.2127545425518225
220,3.069368036200632
221,2.6335988071210865
222,3.643745395414748
223,2.5871046417376387
224,3.687315123061067
225,3.8419176478828554
226,3.2816418956533737
227,2.4852707307420294
228,2.221878558658585
229,2.944856815293708
230,2.69177840034383
231,3.493051710234801
232,3.7012167438272208
233,3.1529293868702832
234,2.280179147150454
235,2.8473203234818723
236,3.080191261562502
237,4.137826981988608
238,3.529935470898603
239,3.2179739896898427
240,2.7181900547418616
241,2.6519135260509348
242,3.7886287882882836
243,2.516237366737822
244,4.01993242889481
245,3.8139859977933304
246,3.2341057823615547
247,3.113563252134812
248,2.023903111642596
249,2.9711464202634557
250,3.552145558937342
251,3.3669636594104677
252,2.5005153882760993
253,2.6172957524600418
254,3.3823260787513085
255,3.234681958962476
256,3.556508767125815
257,3.670970719041523
258,2.776761280713664
259,4.064797800372915
260,3.6933225784725336
261,3.5018591043083873
262,3.029205597004981
263,3.6280168970697124
264,2.478258129236502
265,2.8626389343383316
266,3.519927422980481
267,2.7785923546300535
268,3.0581781466428017
269,2.3656637695574645
270,1.7928640854103943
271,3.5233966326579487
272,3.060054675719432
273,3.3570843160596784
274,2.695045645793608
275,3.1831862959264883
276,2.475537963342326
277,2.9750038073949874
278,3.4144711743190603
279,2.738598884958368
280,3.474737618780728
281,2.8849170891320193
282,3.4833923491334033
283,3.9926706248515824
284,2.881630815068929
285,3.016634776104549
286,2.8251683992186747
287,2.5282023335051846
288,3.25748508024075
289,4.230152454738801
290,3.993897481924276
291,3.155399258931284
292,3.374512943170721
293,2.8645353853261315
294,2.416831766795195
295,3.544387401433494
296,3.028931881880306
297,2.3130104701096315
298,3.117954055398194
299,3.2987295378351087
300,3.5572863476336916
301,3.2352867023049274
302,3.3938778163124637
303,3.585217443333533
304,3.45246971682524
305,3.590821333850532
306,3.486509342441476
307,2.500123730114069
308,3.645506706634352
309,2.7519941815046733
310,1.7935722072391218
311,2.98829187667552
312,3.769175309163558
313,3.426691058133348
314,2.97389111255057
315,3.2222817584534633
316,2.983418154461758
317,2.620774125507938
318,2.789551073442565
319,3.165961678283097
320,3.163682288771727
321,2.0385436684761684
322,3.6440858946583807
323,3.3385332460641592
324,2.903366143736523
325,2.9630035112037474
326,3.475286281312656
327,2.9539293065274452
328,2.648202213801548
329,3.308019981527729
330,2.66561179160374
331,4.0183358210545
332,2.8796443713224322
333,3.305879510343813
334,2.9608547593278693
335,2.9928557667551337
336,3.2766849658074886
337,2.699155018853594
338,3.0596062418051413
339,2.939611610951269
340,2.7544351985196998
341,2.2440072473778407
342,3.0341932792774364
343,3.2578449382896806
344,3.8826775013335197
345,2.7782669262894046
346,3.4520180717936726
347,3.7541985301877787
348,2.8682546480096303
349,3.359242396030681
350,2.2663262217163354
351,3.7635507168125883
352,3.5731559248047198
353,2.5543311326194016
354,3.201379716919928
355,2.6556167898084735
356,2.8030509660200926
357,3.54965293515711
358,3.1087119727450956
359,3.2418916291286837
360,3.8734197765584732
361,2.5803754230106097
362,4.182938225716204
363,2.5649666953264814
364,3.4032933771439247
365,3.3479008613729704
366,3.5399400575867768
367,2.804436356100082
368,3.3871685899646122
369,3.147056982456471
370,3.1119442650735354
371,3.218713185407621
372,3.6697477191537224
373,3.031606286796775
374,3.958143422924488
375,3.6669180524681115
376,2.5823885456137288
377,4.302265859630793
378,3.3801676991647054
379,2.8489264359174733
380,3.0550151669032077
381,3.0711140737245044
382,2.6108074547941236
383,3.207029363345039
384,3.3022733615759057
385,2.4480143282407765
386,3.2064278143659877
387,3.372089074516794
388,2.3054852886899053
389,3.8331322105370407
390,3.4012499419738274
391,3.144038907755832
392,2.366989003024406
393,3.2504578867795746
394,3.052781772602161
395,2.5791352580450733
396,3.2813298432926716
397,3.046919351851346
398,3.3082120333837266
399,2.851260349250489
400,3.267404715263145
401,2.625383431804922
402,3.2230970368384844
403,3.07340915320975
404,3.7069728360575387
405,2.8582232292807546
406,3.897443659621578
407,3.033734772120419
408,2.179607691016294
409,4.038764602003717
410,3.1767221831115853
411,2.9274700707063004
412,2.8978169707236283
413,3.1264364977188355
414,2.9693741264221276
415,2.8338898768333594
416,1.9887819432993452
417,2.4144496824593484
418,2.480863743436335
419,3.5993675092833586
420,2.7745579166026157
421,2.6072929374826783
422,3.0608446403722427
423,2.494836785989678
424,2.2913746659784766
425,3.3972276889290116
426,3.6425911697174
427,3.037217518729102
428,3.506195918778522
429,2.9182353627533546
430,2.868274508479291
431,1.7813664994284206
432,3.18742250484925
433,3.322580005298161
434,4.384743538505473
435,2.9584734349383597
436,4.160869224096896
437,3.0663370023447616
438,3.4326142115956997
439,2.9298259097815422
440,2.678516811009067
441,3.0255441433687236
442,2.6781708020614463
443,2.8046324525814534
444,3.2656303707299164
445,2.9071909688586937
446,3.195289182037294
447,2.431851231782884
448,3.7210724719699244
449,3.401702100386673
450,3.654984592816991
451,2.1537186723754935
452,3.166805778799403
453,2.64283339729257
454,2.459714932453947
455,3.4340583086674816
456,3.166569462792916
457,3.2743931007963396
458,3.2072915270124795
459,3.3987762865849476
460,3.570257551814607
461,2.2715230404138897
462,3.5943222498444864
463,2.8972281669162707
464,3.549487338291741
465,3.303378720050326
466,3.245393026482528
467,3.052585859045808
468,2.5512297824027104
469,2.881993808716507
470,3.411117808051408
471,2.3826584051233857
472,2.8779421448462337
473,3.6309312352512713
474,2.884680644500822
475,3.8402032888870394
476,2.5811284587585894
477,3.3994385914049214
478,3.105530396179458
479,3.490639958392269
480,3.5268911065555764
481,2.9363477370463382
482,3.7884827879662395
483,2.579452269087512
484,3.011637682626437
485,3.482650300648995
486,3.0271910530496213
487,2.891481083708364
488,4.160139421213186
489,2.5888760044195505
490,2.879572587261228
491,3.1555174902835694
492,2.9456671917007062
493,2.6979660965880816
494,2.931277693286147
495,3.2244155632826903
496,3.0222843592652735
497,3.3414043345162137
498,3.7958208570957255
499,2.807181913868463
500,3.2142460334859813
501,2.8688281579488826
502,3.9287739380127884
503,3.087378582545303
504,3.184099131143347
505,3.467893280098678
506,3.1964382262176922
507,3.45626786812877
508,3.562498342773965
509,2.274563786458358
510,3.8190450001878484
511,3.265072541226435
512,3.798369327841166
513,3.840545908505294
514,3.0354583080708752
515,3.0497329327606044
516,2.8596893317075396
517,3.4327686549468557
518,4.249466572491299
519,3.223416814275386
520,4.151623646858763
521,3.8509912057181017
522,3.0386632994787703
523,3.0645893378016003
524,3.620550767086123
525,2.916409817244935
526,3.4763304347724566
527,3.0612247866365903
528,2.9898175129783753
529,3.0915902194420113
530,3.7066225293208106
531,3.4888505275762496
532,2.1986413620708767
533,2.9757259380900956
534,2.8080925154939633
535,2.5789591669322025
536,4.068635696496299
537,2.7700651017691227
538,2.5841382552105436
539,2.7550930449317947
540,2.6248546208923598
541,2.7316405438462237
542,3.1736317262083937
543,3.4426197815341397
544,2.753855480223726
545,2.8885009415881235
546,3.6086329168692375
547,2.721223282448245
548,3.2082742398841626
549,3.036774550309857
550,2.596914371818695
551,2.316529737771795
552,3.289383259278038
553,2.5879856137948196
554,2.261086200560092
555,3.161293989182653
556,3.3168165541612433
557,2.503189681260444
558,2.7774628515037763
559,4.151373443009756
560,3.541333349967198
561,3.0843279302463964
562,3.025580538061963
563,2.9951160624908995
564,3.8598528028459382
565,2.8463301262671683
566,3.8048693814599277
567,3.919165596685583
568,3.6901930529201508
569,2.4477181151518805
570,3.3541487866564763
571,4.135657054634133
572,2.0725344882022476
573,4.147656858474434
574,3.4521592973711326
575,3.144158816685505
576,3.2467208033962605
577,4.139402741917275
578,2.4609600481258394
579,3.248032290686723
580,3.2146697855985638
581,3.4330025346808988
582,4.518683457299996
583,3.4212152298052274
584,3.3977138326808625
585,3.630099635261494
586,3.1128974174273276
587,2.48749338405404
588,2.8683526061115394
589,3.308672182207571
590,3.691609348151497
591,3.2155642151516237
592,3.0916882451920213
593,2.4117856905504858
594,3.261191605832801
595,3.4950129021213776
596,2.5132341421944493
597,3.510893062039948
598,2.8211823322283025
599,3.8151075126397895
600,2.9612211313970302
601,2.9435627711380623
602,2.776506931666907
603,3.266594580104453
604,3.2025696023446026
605,3.42508538199542
606,3.402303583460958
607,2.7364329648797705
608,2.308891142079699
609,3.603261306162631
610,2.812737328903803
611,2.769444011588254
612,3.248246527819778
613,3.718983823739063
614,2.999254177743486
615,3.1429578150685313
616,3.4855528850019213
617,3.225952062826134
618,3.4458554934649577
619,3.1027048301061257
620,2.428140160811076
621,2.9954365486194496
622,3.219423874567676
623,3.353821765435815
624,3.3429593674987452
625,4.001545077606899
626,2.4492216341676225
627,3.956491377374932
628,3.3086700476412885
629,3.3277806291583696
630,3.0524804201940414
631,3.0875730220302042
632,2.7920412810857496
633,3.6221641074743207
634,2.672418556400405
635,3.1455975999664276
636,4.137364799351124
637,3.1263683712687294
638,3.6789535217245164
639,3.788231940728607
640,3.5602389679241813
641,3.938110743415721
642,2.6030569131621157
643,2.941470697958996
644,2.7892571686656247
645,3.0260577247324827
646,3.5286880739952826
647,3.463785331882341
648,2.378603201747674
649,4.021154141492933
650,2.7831740197494206
651,3.723001915844658
652,2.639386203264886
653,3.407304056743327
654,3.5575068970844312
655,3.9643271766254844
656,2.3530891301182106
657,2.795103017659055
658,4.153422974423613
659,3.225897153064122
660,3.30544456402341
661,2.9763682239649
662,2.817685464510767
663,3.4338483117356553
664,3.6504341047096345
665,3.3324854251273477
666,2.7803144045544945
667,3.617562584875083
668,2.803023110720497
669,2.3388557198310793
670,2.8786149296705923
671,3.2379415911587635
672,3.111089445758272
673,3.365949161187609
674,3.4066128292561833
675,3.260424525625999
676,3.020692898716797
677,2.133234649692861
678,3.0517448890020864
679,4.048533611182819
680,3.0963826041382356
681,3.3417525899729004
682,2.8836812808294545
683,3.2626272918165165
684,3.0171950453000345
685,3.513253632474138
686,3.6335282402336833
687,3.408677689989962
688,3.9959028171380324
689,3.475050816461595
690,2.9009940855683336
691,2.4002029486223457
692,3.32855981044244
693,3.113551103140572
694,3.2439975139831536
695,3.424210540032009
696,3.2163191425169266
697,2.696610809668959
698,3.42895255645577
699,3.1966122730029545
700,3.4083440898424504
701,3.5376968896425547
702,3.822824847935737
703,3.3852014875304772
704,2.8743213832884136
705,3.176097672305535
706,2.710803414442229
707,2.540753186212091
708,2.1851712345748537
709,3.3682802009227037
710,2.0330585461881148
711,3.437921259320397
712,3.955187949594894
713,3.3935128809379
714,2.282593924988096
715,2.724909242717306
716,2.819859698270504
717,3.1694758775671352
718,3.691520991977488
719,2.7603702728356136
720,2.587380142902108
721,2.9451995373875937
722,2.931300939945888
723,2.962071924158286
724,2.9960974726146
725,2.8875660086433665
726,3.2977961472808555
727,3.328916613837804
728,3.0609905707830074
729,3.5817901875089344
730,2.779885993540231
731,4.186929565478038
732,2.9427383361181594
733,3.177429819171259
734,3.159929382037341
735,2.834701809217686
736,3.380955183212683
737,2.4023082660173856
738,3.146514401871086
739,2.659682199552024
740,2.5714115994205864
741,2.49658190093707
742,2.97961255156243
743,3.098408998197727
744,3.150616911961517
745,2.895701423817314
746,3.2736273530984787
747,2.412479709821187
748,3.152847117945027
749,2.836001468498125
750,3.7961427256018085
751,2.1703185693653246
752,2.6717797374995236
753,3.810318374799269
754,2.228758970796984
755,3.927729551967426
756,3.7102756118432465
757,3.3967704679171495
758,2.5945652911996326
759,3.1573456298209415
760,3.3011736644444696
761,3.325319524306882
762,3.4488444613041915
763,3.384245167913301
764,3.5860257750686455
765,2.8739323034663626
766,4.6578633978613215
767,2.745072131025037
768,3.4916587378325072
769,2.6533300966465623
770,2.626883243804102
771,1.9407026414700541
772,2.85918235939974
773,3.7574947560418925
774,3.9561118301514413
775,2.393897252191726
776,2.4821518126062703
777,3.2665631899109075
778,2.944045328149763
779,3.4857657201478855
780,3.4870234584013313
781,2.4417965375580644
782,3.2283478296089583
783,3.20536642824571
784,3.952826399189656
785,2.9046410424186897
786,2.735645327235878
787,3.285105664241516
788,2.9111292158015827
789,3.1539334626359077
790,3.3569617094255295
791,3.5913968342258187
792,3.6489854725711757
793,3.3989488138957342
794,3.3815763622673147
795,3.221016633482222
796,2.7016938275089366
797,3.2094865915716015
798,3.6447966579033846
799,3.2298314538760904
800,3.4674193225802514
801,2.7462761932160946
802,3.2943496225882165
803,3.586632498844144
804,3.1892080702444625
805,3.2793914780917537
806,3.3994049910698627
807,3.640707772993049
808,2.7502030218599867
809,3.405161297380069
810,3.104983894265024
811,2.93522355442834
812,3.301808559102891
813,3.62849183328306
814,3.342329257914304
815,4.164251556474281
816,2.1163548849344873
817,2.6627663237770416
818,3.0475400161496426
819,3.7607728655542725
820,2.095502258337004
821,3.300262607479801
822,2.509874674780636
823,3.2731379432294445
824,2.205591702438443
825,3.434618430386661
826,2.5973349375644306
827,3.367041310849704
828,3.818219806014695
829,3.0791338565524224
830,3.2133893593951
831,3.530540578681041
832,3.105182052984075
833,2.603430089348108
834,2.943410310914033
835,3.767570628150841
836,2.862141526708926
837,2.723133760745835
838,2.9589183826112104
839,3.030849212763535
840,1.873700346795217
841,3.2355292510239506
842,3.0547949938137196
843,2.5550286942058587
844,3.382977813372629
845,3.034890941095703
846,2.8804470425157835
847,3.810426123245694
848,3.828873014466386
849,3.2516435733416813
850,2.952783628442702
851,2.7294860273485004
852,2.380661408918364
853,2.551550816486056
854,3.285427759429797
855,3.696117356400465
856,1.9408502619186192
857,2.912454563975753
858,3.615299937938982
859,3.3625968594698845
860,3.805749617888351
861,3.2648632342436796
862,3.258266939095372
863,2.868096951832613
864,3.811686738549785
865,2.945119895572532
866,3.4754932059333234
867,3.584438817928786
868,3.4458518530483917
869,3.4768920140219564
870,3.4966322433025105
871,2.5255165761330156
872,2.5401480370562224
873,3.5072994463123663
874,3.2385574898742124
875,3.2422372410628846
876,3.2526369992679975
877,2.693453353653026
878,2.9359839812156032
879,2.803137684527825
880,2.9090219837377678
881,3.383524625845668
882,3.37232603240772
883,3.172693488654697
884,3.085705909636244
885,2.3294312942473727
886,3.103245898030807
887,3.349155453415439
888,2.2702346442420502
889,3.8262150392466037
890,3.311328810100031
891,3.799869814566436
892,3.019201612388399
893,2.1810553796580185
894,3.2662701783754406
895,2.4572195285388903
896,2.6579483781230584
897,2.934367333777468
898,1.6856000840984215
899,2.1853111100463503
900,3.4732176993976016
901,2.925666365950273
902,3.3379550055536615
903,2.480429077931497
904,1.9906257381453987
905,3.2409206651233715
906,3.103320971623522
907,3.3034549667332227
908,3.1226101538909528
909,3.3909919565741724
910,3.2225269826627967
911,3.1772143467553557
912,2.7912428448151934
913,2.8274282529740034
914,2.6003289878554723
915,1.7699742672514551
916,3.9280282507696227
917,2.5275922318591775
918,3.541772920692118
919,3.214276773896465
920,3.712867824975027
921,2.3002129526886086
922,2.5603476936087795
923,3.3429769676098773
924,2.6295208727057267
925,2.6682247587718324
926,2.950339146305786
927,3.354813321826459
928,3.225119380104129
929,3.5015526928162335
930,3.1406866652923235
931,3.249460484147373
932,3.1385754001106503
933,3.601274195252535
934,3.1633098379652793
935,3.166658211228183
936,2.382868224399609
937,3.6722727392909733
938,3.5663008849771236
939,2.2406333044141813
940,2.4177723543013085
941,3.2453063318895676
942,2.7430243204343916
943,2.3796274484632307
944,2.8894341555786935
945,2.454400251803503
946,3.0954229684337866
947,3.8955986301313783
948,2.532886920866408
949,3.0411575639533126
950,3.119023076671511
951,2.949576818918965
952,3.065906390001151
953,3.4518156243651816
954,4.4193757561826414
955,2.8580394063140857
956,2.9865621059008216
957,2.6104578209864644
958,3.713066981491806
959,3.2510690181181436
960,2.7532924961083403
961,3.0487634392734053
962,2.959088366902525
963,3.0520445117463977
964,3.391955997774362
965,2.548293440470748
966,3.502565432035065
967,2.884652791164243
968,3.7427574293773107
969,2.429120654022733
970,3.2403908570646958
971,2.355275964909456
972,3.147421788894584
973,3.5958145598840603
974,1.8279395786082593
975,3.689047592312511
976,2.9881148702479985
977,3.868600232486911
978,3.336747257904172
979,2.545054403947799
980,3.600381771847009
981,4.219076657721743
982,3.7948766509056657
983,3.3443713164113786
984,2.5743159906618214
985,2.764592372228884
986,3.221877228172135
987,3.024220700953465
988,2.355914712046158
989,4.0096245553121745
990,2.973864858716276
991,3.203883146484128
992,2.408464677589346
993,3.9939960989352983
994,3.046074137356819
995,2.934882867847038
996,2.9508649319225646
997,3.0052785773015898
998,2.160169849050796
999,3.5772530826332285
1000,2.866033532428779
1001,3.0580075502030653
1002,3.0887783736116465
1003,3.314729011638695
1004,3.112724365093
1005,3.5650249066096356
1006,3.447746090464794
1007,2.749454763222534
1008,3.2236219015642043
1009,3.271313134709547
1010,3.3850434819579873
1011,2.9087172400675536
1012,3.517124354393222
1013,3.0175145518427557
1014,3.3056790031926124
1015,3.1166782105927138
1016,2.914888318990989
1017,2.742063297657068
1018,2.30239965678875
1019,3.6832046514910997
1020,2.699625500403792
1021,3.9106764230036664
1022,2.3226990633283746
1023,2.7283120262803404
1024,3.185591480618668
1025,3.7951044075660216
1026,3.3704204538887126
1027,3.1587918567579814
1028,3.194461870842862
1029,2.9149651727216304
1030,3.392867057352912
1031,4.223615197024979
1032,3.4977333320954083
1033,3.3980153975579563
1034,3.6384322571540353
1035,3.30733549286796
1036,2.533597207548287
1037,2.428150615708012
1038,2.312761345995463
1039,3.3119227720312026
1040,3.250593729255348
1041,3.223898150600813
1042,3.1633579126529408
1043,3.362534321314222
1044,3.7767777689557147
1045,2.507952005148855
1046,3.0796080378201816
1047,3.3897991261694775
1048,3.1957851251497282
1049,3.051210116872454
1050,2.7613569551277095
1051,2.8020342318814486
1052,3.545885283853673
1053,4.064811122729944
1054,2.7240246439980678
1055,2.6392773607288604
1056,3.152781824658006
1057,3.359240267822316
1058,2.7281384795337056
1059,3.2396961043517947
1060,2.8565588576687246
1061,3.0275923330351846
1062,2.4527297297135155
1063,3.3884144131735336
1064,3.0377058503961245
1065,2.8551399057798057
1066,2.337149488589569
1067,2.8154072793664966
1068,2.720013645768821
1069,3.4875945919292084
1070,2.8854621620528476
1071,3.411905977922215
1072,2.383455871428423
1073,3.8396308752985044
1074,2.811044149599662
1075,4.196672727771274
1076,3.820501910317781
1077,3.7844861162185883
1078,3.5356393089504836
1079,3.1258563869652196
1080,3.251922988395593
1081,3.4323664903340534
1082,3.286886185679425
1083,2.3794434646731393
1084,3.383464916073203
1085,2.699655363010988
1086,2.7994958984011324
1087,3.360671383281254
1088,3.3502700593750347
1089,2.97352688743663
1090,2.9617371488777953
1091,3.1290043099098264
1092,2.8697944027650664
1093,3.433748246474122
1094,3.1722410994798773
1095,2.961367644464772
1096,3.6534165321337246
1097,2.3666359318475148
1098,2.747373687263698
1099,2.776288595994184
1100,2.9156364140385773
1101,3.354742920260561
1102,3.067877984786111
1103,2.7611732773362583
1104,2.3064863764739343
1105,2.4791222818310152
1106,3.2641232326230063
1107,2.385690020142091
1108,3.3752909712294645
1109,3.886578391282523
1110,3.224024255661821
1111,3.0761691207330206
1112,3.22084802953922
1113,3.1203355098081142
1114,2.9711581800435685
1115,3.122656158356233
1116,2.791323631638712
1117,2.97353905461874
1118,3.445532819307283
1119,2.7959633891885174
1120,3.002209183978563
1121,3.338794039975791
1122,3.1226973591937597
1123,2.8933326999056597
1124,2.8789160332019956
1125,3.263555895272118
1126,3.524231142366204
1127,3.2059464557876707
1128,3.1053846870250754
1129,3.238898630941172
1130,3.3854100603983586
1131,3.4184623264050087
1132,2.178815513331277
1133,3.3974808025049894
1134,2.8185022069499213
1135,3.0498506501722176
1136,2.7652775280668154
1137,2.8223251252950963
1138,3.412960138219824
1139,3.7736752984973556
1140,3.0838319400045373
1141,2.861180737396302
1142,3.1875738003275047
1143,3.0831282891892324
1144,3.322399793015846
1145,2.9931625089747316
1146,2.8100421739444275
1147,3.372061730591324
1148,3.9022368030949868
1149,2.8573920269004796
1150,3.3474955892447738
1151,3.3998810098700787
1152,3.6854434692517164
1153,3.0837759016503847
1154,3.167949775498725
1155,2.3565770167139024
1156,2.799436401819537
1157,3.245647126089234
1158,4.02593812624922
1159,3.4663145937321347
1160,2.7756953415991767
1161,2.9704090055071264
1162,3.400726996581551
1163,3.4649990898765144
1164,3.3153877815656316
1165,2.969696474936479
1166,3.5082632289605065
1167,2.787875331390084
1168,2.5705129176013255
1169,2.0084968173693385
1170,2.1085747739134577
1171,3.4052935358016763
1172,3.1603277711879887
1173,3.107982115556283
1174,3.477621517352043
1175,2.3928106316467
1176,2.6937191253675805
1177,2.557057883193247
1178,3.470611804054501
1179,4.137243120424683
1180,4.211551295053835
1181,2.6541238208844913
1182,3.292545606485428
1183,3.452233588524909
1184,3.9139931985183574
1185,2.5638999142906544
1186,3.216151983129057
1187,2.5187693518577676
1188,3.288970609029776
1189,2.6882099857336743
1190,3.590221154885368
1191,3.709410008143129
1192,3.537049866283113
1193,3.00081163017325
1194,2.7736731686053404
1195,3.430438519162352
1196,2.893605388043728
1197,3.0540632420698044
1198,2.2464059455566647
1199,2.9766225011675767
1200,4.290765000023253
1201,3.7754615266637916
1202,3.3535684683009563
1203,3.1332460827218145
1204,2.883502010590481
1205,3.7236146057258703
1206,2.9206838658722947
1207,3.3356374809362537
1208,3.397723545416283
1209,2.279114103611625
1210,3.2092010932464476
1211,2.892106072893629
1212,2.870759920008191
1213,3.1282855450785543
1214,3.5420267049368777
1215,2.593812237759569
1216,3.1568975509972854
1217,3.2249398132157596
1218,3.143111081551955
1219,3.034224672486728
1220,2.265977121451453
1221,3.1097219302204575
1222,3.065972523485125
1223,3.1952447164756093
1224,2.779373136274385
1225,3.6252166662016694
1226,2.860324301363203
1227,3.81405233561215
1228,2.4908173907148425
1229,3.5028644005034755
1230,3.185083271678401
1231,2.782863181531296
1232,2.9007037387732195
1233,3.109404585523906
1234,3.4814098062291565
1235,3.869107376996353
1236,3.101855571826205
1237,4.335873239664769
1238,2.4832567898776863
1239,2.3797643829529918
1240,3.018686809201648
1241,3.495714283181133
1242,3.356042830827981
1243,2.605190969372828
1244,2.7461364847206426
1245,2.8396802933962086
1246,2.928133755784437
1247,2.819131221872963
1248,2.8336517078757852
1249,2.9702581218477655
1250,3.3558429640020777
1251,2.8415790895600996
1252,3.3989508388938052
1253,3.0153028966577837
1254,3.568319123617366
1255,3.635942112446795
1256,3.092962184348512
1257,3.0955559205503684
1258,2.7889496357766403
1259,2.524844751144614
1260,2.618263361467233
1261,3.6622275222783043
1262,2.98966959398838
1263,3.342704225890635
1264,3.9092276553801053
1265,3.4151868969194106
1266,2.8192982481212785
1267,3.2404064468525187
1268,2.8110272329257944
1269,2.5659848812870294
1270,3.1149570245780756
1271,3.4655242490386664
1272,2.58128342890653
1273,3.0873027121337935
1274,3.535354119298107
1275,3.1338166510884546
1276,2.058173234560238
1277,3.16346372297166
1278,3.6849934996751386
1279,3.8015716697480224
1280,2.6048096957416376
1281,1.369794596577119
1282,3.0670279254881376
1283,3.012554708607896
1284,3.3921916542458255
1285,3.294187801723453
1286,2.7677530751917985
1287,2.459089585550897
1288,2.8829595773315777
1289,2.935307824705498
1290,3.2857026510684992
1291,3.753712367421362
1292,3.0997286909882207
1293,3.6672419615609546
1294,3.1607644775515933
1295,3.01460758457236
1296,2.876444571167264
1297,3.497065075429392
